Pincode,State Code,District,Prepaid,Reverse Pickup,REPL,COD,Cash
690533,KL,KOLLAM,Y,Y,Y,Y,Y
784104,AS,Sonitpur,Y,Y,N,Y,N
784105,AS,Sonitpur,Y,Y,N,Y,N
742212,WB,Murshidabad,Y,Y,N,Y,N
141124,PB,Ludhiana,Y,Y,Y,Y,Y
505187,TS,Karim Nagar,Y,Y,N,Y,N
754220,OR,Kendrapara,Y,Y,Y,Y,Y
362571,GJ,Junagadh,Y,Y,Y,Y,Y
474009,MP,Gwalior,Y,Y,Y,Y,Y
695526,KL,Thiruvananthapuram,Y,Y,Y,Y,Y
560063,KA,Bangalore,Y,Y,Y,Y,Y
570007,KA,Mysore,Y,Y,Y,Y,Y
722222,WB,Barrackpore,Y,Y,Y,Y,Y
241127,UP,LUCKNOW,Y,Y,N,Y,N
785670,AS,Sibsagar,Y,Y,Y,Y,Y
759021,OR,Dhenkanal,Y,Y,Y,Y,Y
152020,PB,Fazilka,Y,Y,Y,Y,Y
230126,UP,Pratapgarh,Y,Y,Y,Y,Y
277402,UP,Ballia,Y,Y,Y,Y,Y
768223,OR,Jharsuguda,Y,Y,Y,Y,Y
855108,BR,Kishanganj,Y,Y,Y,Y,Y
723131,WB,Puruliya,Y,Y,N,Y,N
767023,OR,Sonapur,Y,Y,Y,Y,Y
585324,KA,Gulbarga,Y,Y,Y,Y,Y
221202,UP,Varanasi,Y,Y,N,Y,N
534196,AP,West Godavari,Y,Y,Y,Y,Y
573119,KA,Hassan,Y,Y,Y,Y,Y
586104,KA,Bijapur,Y,Y,Y,Y,Y
586108,KA,Bijapur,Y,Y,Y,Y,Y
491445,CG,Rajnandgaon,Y,Y,N,Y,N
603107,TN,Kanchipuram,Y,Y,Y,Y,Y
845430,BR,East Champaran,Y,Y,N,Y,N
678554,KL,Palakkad,Y,Y,Y,Y,Y
110301,DL,New Delhi,Y,Y,Y,Y,Y
989894,TN,Chennai,Y,N,N,N,N
620015,TN,Tiruchirappalli,Y,Y,Y,Y,Y
635001,TN,Krishnagiri,Y,Y,Y,Y,Y
641021,TN,Coimbatore,Y,Y,Y,Y,Y
614629,TN,Pudukkottai,Y,Y,Y,Y,Y
600109,TN,Tiruvallur,Y,Y,Y,Y,Y
343029,RJ,Jalor,Y,Y,Y,Y,Y
142002,PB,Moga,Y,Y,Y,Y,Y
387380,GJ,Kheda,Y,Y,Y,Y,Y
415405,MH,Sangli,Y,Y,N,Y,N
206129,UP,Auraiya,Y,Y,Y,Y,Y
533468,AP,East Godavari,Y,Y,Y,Y,Y
770070,OR,Sundergarh,Y,Y,Y,Y,Y
844119,BR,Vaishali,Y,Y,Y,Y,Y
413726,MH,Ahmed Nagar,Y,Y,Y,Y,Y
311802,RJ,Bhilwara,Y,Y,Y,Y,Y
284304,UP,Jhansi,Y,Y,Y,Y,Y
756129,OR,Bhadrak,Y,Y,N,Y,N
535202,AP,West Godavari,Y,Y,Y,Y,Y
743247,WB,North 24 Parganas,Y,Y,N,Y,N
176031,HP,Kangra,Y,Y,Y,Y,Y
845408,BR,East Champaran,Y,Y,Y,Y,Y
303009,RJ,Jaipur,Y,Y,Y,Y,Y
305408,RJ,Ajmer,Y,Y,N,Y,N
475005,MP,Gwalior,Y,Y,Y,Y,Y
364505,GJ,Bhavnagar,Y,Y,N,Y,N
522102,AP,Guntur,Y,Y,Y,Y,Y
425132,MH,Jalgaon,Y,Y,Y,Y,Y
232119,UP,Chandauli,Y,Y,Y,Y,Y
473338,MP,Ashok Nagar,Y,Y,Y,Y,Y
140112,PB,Ropar,Y,Y,Y,Y,Y
140412,PB,Patiala,Y,Y,Y,Y,Y
221717,UP,Ballia,Y,Y,Y,Y,Y
736131,WB,Cooch Behar,Y,Y,N,Y,N
843315,BR,Sitamarhi,Y,Y,Y,Y,Y
785664,AS,Sibsagar,Y,Y,Y,Y,Y
560028,KA,Bangalore,Y,Y,Y,Y,Y
586211,KA,Bijapur,Y,Y,Y,Y,Y
520009,AP,Krishna,Y,Y,Y,Y,Y
522306,AP,Guntur,Y,Y,Y,Y,Y
454774,MP,Indore,Y,Y,Y,Y,Y
521129,AP,Krishna,Y,Y,Y,Y,Y
835227,JH,Ranchi,Y,Y,N,Y,N
563127,KA,Kolar,Y,Y,Y,Y,Y
500075,TS,K.V.Rangareddy,Y,Y,Y,Y,Y
591106,KA,Belgaum,Y,Y,Y,Y,Y
608301,TN,Cuddalore,Y,Y,N,Y,N
572128,KA,Tumkur,Y,Y,N,Y,N
585210,KA,Gulbarga,Y,Y,N,Y,N
678593,KL,Palakkad,Y,Y,Y,Y,Y
636113,TN,Salem,Y,Y,Y,Y,Y
626053,TN,Virudhunagar,Y,Y,N,Y,N
627118,TN,Tirunelveli,Y,Y,Y,Y,Y
627501,TN,Tirunelveli,Y,Y,Y,Y,Y
606902,TN,Tiruvannamalai,Y,Y,N,Y,N
782136,AS,Nagaon,Y,Y,N,Y,N
146022,PB,Hoshiarpur,Y,Y,Y,Y,Y
176305,HP,Chamba,Y,Y,Y,Y,Y
233226,UP,Ghazipur,Y,Y,Y,Y,Y
124412,HR,Rohtak,Y,Y,Y,Y,Y
363641,GJ,Rajkot,Y,Y,Y,Y,Y
202412,UP,Moradabad,Y,Y,Y,Y,Y
441910,MH,Bhandara,Y,Y,Y,Y,Y
851119,BR,Begusarai,Y,Y,Y,Y,Y
742152,WB,Murshidabad,Y,Y,Y,Y,Y
689711,KL,Ranni,Y,Y,Y,Y,Y
506103,TS,Mahabubabad,Y,Y,Y,Y,Y
711106,WB,Howrah,Y,Y,Y,Y,Y
142036,PB,Ludhiana,Y,Y,Y,Y,Y
700133,WB,North 24 Parganas,Y,Y,Y,Y,Y
144043,PB,Kapurthala,Y,Y,N,Y,N
755008,OR,Jajapur,Y,Y,Y,Y,Y
208001,UP,Kanpur Nagar,Y,Y,Y,Y,Y
283201,UP,Agra,Y,Y,N,Y,N
321410,RJ,Bharatpur,Y,Y,Y,Y,Y
743127,WB,North 24 Parganas,Y,Y,Y,Y,Y
829104,JH,Bokaro,Y,Y,N,Y,N
829206,JH,Latehar,Y,Y,N,Y,N
412312,MH,Pune,Y,Y,Y,Y,Y
570021,KA,Mysore,Y,Y,Y,Y,Y
177044,HP,Hamirpur(Hp),Y,Y,Y,Y,Y
229301,UP,Raebareli,Y,Y,Y,Y,Y
756009,OR,Baleswar,Y,Y,Y,Y,Y
403521,GA,North Goa,Y,Y,Y,Y,Y
465674,MP,Rajgarh,Y,Y,N,Y,N
854328,BR,Araria,Y,Y,Y,Y,Y
785106,AS,Jorhat,Y,Y,N,Y,N
560081,KA,Bangalore Rural,Y,Y,Y,Y,Y
534341,AP,West Godavari,Y,Y,Y,Y,Y
486001,MP,Rewa,Y,Y,Y,Y,Y
721514,WB,West Midnapore,Y,Y,N,Y,N
613703,TN,Tiruvarur,Y,Y,N,Y,N
680319,KL,Thrissur,Y,Y,Y,Y,Y
530007,AP,Visakhapatnam,Y,Y,Y,Y,Y
533287,AP,East Godavari,Y,Y,Y,Y,Y
679330,KL,Malappuram,Y,Y,Y,Y,Y
210507,UP,Mahoba,Y,Y,N,Y,N
682317,KL,Cochin,Y,Y,N,Y,N
141117,PB,Ludhiana,Y,Y,Y,Y,Y
416420,MH,Sangli,Y,Y,Y,Y,Y
676312,KL,Malappuram,Y,Y,Y,Y,Y
679304,KL,Palakkad,Y,Y,Y,Y,Y
522007,AP,Guntur,Y,Y,Y,Y,Y
811101,BR,Sheikhpura,Y,Y,Y,Y,Y
212306,UP,Allahabad,Y,Y,Y,Y,Y
606115,TN,Villupuram,Y,Y,Y,Y,Y
623003,TN,Silukku,Y,Y,Y,Y,Y
635803,TN,Vellore,Y,Y,Y,Y,Y
623521,TN,Ramanathapuram,Y,Y,Y,Y,Y
689107,KL,Pathanamthitta,Y,Y,Y,Y,Y
181205,JK,Jammu,Y,Y,Y,Y,Y
127040,HR,Bhiwani,Y,Y,N,Y,N
441206,MH,Chandrapur,Y,Y,Y,Y,Y
413205,MH,Ahmed Nagar,Y,Y,N,Y,N
841439,BR,Siwan,Y,Y,Y,Y,Y
691014,KL,Kollam,Y,Y,Y,Y,Y
122004,HR,Gurgaon,Y,Y,Y,Y,Y
691550,KL,Kollam,Y,Y,Y,Y,Y
670301,KL,Kannur,Y,Y,Y,Y,Y
695510,KL,Thiruvananthapuram,Y,Y,Y,Y,Y
524408,AP,Nellore,Y,Y,N,Y,N
700043,WB,Kolkata,Y,Y,Y,Y,Y
174103,HP,Solan,Y,Y,Y,Y,Y
313002,RJ,Udaipur,Y,Y,Y,Y,Y
847120,BR,Darbhanga,Y,Y,Y,Y,Y
755011,OR,Jajapur,Y,Y,Y,Y,Y
752114,OR,Puri,Y,Y,N,Y,N
521182,AP,Krishna,Y,Y,Y,Y,Y
110097,DL,Delhi,Y,Y,Y,Y,Y
444006,MH,Akola,Y,Y,Y,Y,Y
203390,UP,Bulandshahr,Y,Y,Y,Y,Y
462029,MP,Bhopal,Y,Y,Y,Y,Y
393135,GJ,Bharuch,Y,Y,Y,Y,Y
700064,WB,North 24 Parganas,Y,Y,Y,Y,Y
231310,UP,Mirzapur,Y,Y,N,Y,N
788109,AS,Cachar,Y,Y,Y,Y,Y
781026,AS,Kamrup,Y,Y,Y,Y,Y
535125,AP,Vizianagaram,Y,Y,N,Y,N
431804,MH,Nanded,Y,Y,Y,Y,Y
787056,AS,Lakhimpur,Y,Y,Y,Y,Y
676561,KL,Malappuram,Y,Y,Y,Y,Y
121103,HR,Faridabad,Y,Y,Y,Y,Y
577232,KA,Shimoga,Y,Y,N,Y,N
642004,TN,Coimbatore,Y,Y,Y,Y,Y
628105,TN,Tuticorin,Y,Y,Y,Y,Y
676554,KL,Malappuram,Y,Y,Y,Y,Y
678544,KL,Palakkad,Y,Y,Y,Y,Y
284125,UP,Lalitpur,Y,Y,N,Y,N
505325,TS,Karim Nagar,Y,Y,N,Y,N
686653,KL,Kottayam,Y,Y,Y,Y,Y
571431,KA,Mandya,Y,Y,Y,Y,Y
682041,KL,Aluva,Y,Y,Y,Y,Y
791109,AR,Papum Pare,Y,Y,Y,Y,Y
625523,TN,Theni,Y,Y,Y,Y,Y
523264,AP,Prakasam,Y,Y,Y,Y,Y
383430,GJ,Sabarkantha,Y,Y,Y,Y,Y
624102,TN,Kodaikanal,Y,Y,Y,Y,Y
322213,RJ,Karauli,Y,Y,N,Y,N
670677,KL,Kannur,Y,Y,N,Y,N
389320,GJ,Panch Mahals,Y,Y,Y,Y,Y
411043,MH,Pune,Y,Y,Y,Y,Y
688011,KL,Alappuzha,Y,Y,Y,Y,Y
151507,HR,Mansa,Y,Y,N,Y,N
752019,OR,Khorda,Y,Y,Y,Y,Y
176217,HP,Kangra,Y,Y,N,Y,N
177202,HP,Una,Y,Y,Y,Y,Y
231501,UP,Mirzapur,Y,Y,Y,Y,Y
574243,KA,Dakshina Kannada,Y,Y,N,Y,N
695032,KL,Trivandrum,Y,Y,Y,Y,Y
465550,MP,Shajapur,Y,Y,Y,Y,Y
442502,MH,Chandrapur,Y,Y,N,Y,N
835211,JH,Simdega,Y,Y,Y,Y,Y
423107,MH,Ahmed Nagar,Y,Y,Y,Y,Y
813201,BR,Munger,Y,Y,Y,Y,Y
824208,BR,Aurangabad(Bh),Y,Y,N,Y,N
847306,BR,Darbhanga,Y,Y,Y,Y,Y
841418,BR,Saran,Y,Y,Y,Y,Y
804434,BR,JEHANABAD,Y,Y,Y,Y,Y
276305,UP,Azamgarh,Y,Y,N,Y,N
302008,RJ,Jaipur,Y,Y,Y,Y,Y
522124,AP,Guntur,Y,Y,Y,Y,Y
462100,MP,Bhopal,Y,Y,Y,Y,Y
518003,AP,Kurnool,Y,Y,Y,Y,Y
761003,OR,Ganjam,Y,Y,Y,Y,Y
110057,DL,South West Delhi,Y,Y,Y,Y,Y
535534,AP,Vizianagaram,Y,Y,N,Y,N
577113,KA,Chickmagalur,Y,Y,N,Y,N
506330,TS,Warangal,Y,Y,Y,Y,Y
394111,GJ,Surat,Y,Y,Y,Y,Y
388239,GJ,Kheda,Y,Y,N,Y,N
136135,HR,Kurukshetra,Y,Y,Y,Y,Y
229216,UP,Raebareli,Y,Y,Y,Y,Y
400067,MH,Mumbai,Y,Y,Y,Y,Y
246449,UK,Chamoli,Y,Y,Y,Y,Y
442111,MH,Wardha,Y,Y,Y,Y,Y
271201,UP,Balrampur,Y,Y,N,Y,N
212650,UP,Fatehpur,Y,Y,Y,Y,Y
733103,WB,South Dinajpur,Y,Y,N,Y,N
676507,KL,Malappuram,Y,Y,Y,Y,Y
591211,KA,Belgaum,Y,Y,Y,Y,Y
591231,KA,Belgaum,Y,Y,Y,Y,Y
533104,AP,East Godavari,Y,Y,Y,Y,Y
803206,BR,Patna,Y,Y,Y,Y,Y
679523,KL,THRISSUR,Y,Y,Y,Y,Y
415511,MH,Satara,Y,Y,Y,Y,Y
685604,KL,Udumbanchola,Y,Y,N,Y,N
679329,KL,Malappuram,Y,Y,Y,Y,Y
737139,SK,South Sikkim,Y,Y,Y,Y,Y
792103,AR,Lohit,Y,Y,Y,Y,Y
574112,KA,Udupi,Y,Y,N,Y,N
243503,UP,Bareilly,Y,Y,Y,Y,Y
676552,KL,Malappuram,Y,Y,Y,Y,Y
313206,RJ,Udaipur,Y,Y,N,Y,N
585244,KA,Gulbarga,Y,Y,N,Y,N
843329,BR,Sheohar,Y,Y,N,Y,N
523201,AP,Prakasam,Y,Y,Y,Y,Y
465441,MP,Shajapur,Y,Y,Y,Y,Y
631102,TN,Vellore,Y,Y,Y,Y,Y
632101,TN,Vellore,Y,Y,Y,Y,Y
636004,TN,Salem,Y,Y,Y,Y,Y
627418,TN,Tirunelveli,Y,Y,Y,Y,Y
612401,TN,Thanjavur,Y,Y,Y,Y,Y
600056,TN,Tiruvallur,Y,Y,Y,Y,Y
285123,UP,Jalaun,Y,Y,Y,Y,Y
263129,UK,Nainital,Y,Y,Y,Y,Y
712146,WB,Hooghly,Y,Y,N,Y,N
804401,BR,Gaya,Y,Y,Y,Y,Y
741166,WB,Nadia,Y,Y,N,Y,N
752034,OR,Khorda,Y,Y,Y,Y,Y
752065,OR,Nayagarh,Y,Y,Y,Y,Y
331030,RJ,Jhujhunu,Y,Y,Y,Y,Y
571425,KA,Mandya,Y,Y,N,Y,N
678615,KL,Palakkad,Y,Y,Y,Y,Y
534222,AP,West Godavari,Y,Y,Y,Y,Y
783130,AS,Goalpara,Y,Y,Y,Y,Y
805124,BR,Nawada,Y,Y,Y,Y,Y
822122,JH,PALAMAU,Y,Y,Y,Y,Y
690563,KL,Alappuzha,Y,Y,Y,Y,Y
700047,WB,Kolkata,Y,Y,Y,Y,Y
361001,GJ,Jamnagar,Y,Y,Y,Y,Y
721653,WB,East Midnapore,Y,Y,Y,Y,Y
244255,UP,Jyotiba Phule Nagar,Y,Y,Y,Y,Y
755005,OR,Jajapur,Y,Y,Y,Y,Y
392105,GJ,Bharuch,Y,Y,Y,Y,Y
251002,UP,Muzaffarnagar,Y,Y,Y,Y,Y
380045,GJ,AHMEDABAD,Y,Y,Y,Y,Y
202121,UP,Aligarh,Y,Y,Y,Y,Y
244235,UP,Moradabad,Y,Y,Y,Y,Y
804420,BR,Jehanabad,Y,Y,Y,Y,Y
302032,RJ,Jaipur,Y,Y,Y,Y,Y
403709,GA,South Goa,Y,Y,N,Y,N
403510,GA,North Goa,Y,Y,Y,Y,Y
403723,GA,South Goa,Y,Y,Y,Y,Y
577526,KA,Chitradurga,Y,Y,N,Y,N
230406,UP,Pratapgarh,Y,Y,Y,Y,Y
227132,UP,Lucknow,Y,Y,Y,Y,Y
403502,GA,North Goa,Y,Y,Y,Y,Y
781349,AS,Nalbari,Y,Y,Y,Y,Y
591225,KA,Belgaum,Y,Y,Y,Y,Y
500098,TS,Hyderabad,Y,Y,Y,Y,Y
520013,AP,Krishna,Y,Y,Y,Y,Y
641111,TN,Coimbatore,Y,Y,Y,Y,Y
601203,TN,Tiruvallur,Y,Y,Y,Y,Y
689654,KL,Pathanamthitta,Y,Y,Y,Y,Y
834003,JH,Ranchi,Y,Y,Y,Y,Y
576121,KA,Udupi,Y,Y,N,Y,N
813110,BR,Bhagalpur,Y,Y,Y,Y,Y
491222,CG,Durg,Y,Y,Y,Y,Y
605202,TN,Villupuram,Y,Y,Y,Y,Y
607002,TN,Cuddalore,Y,Y,Y,Y,Y
643105,TN,Nilgiris,Y,Y,Y,Y,Y
624008,TN,Dindigul,Y,Y,Y,Y,Y
614616,TN,Pudukkottai,Y,Y,Y,Y,Y
276208,UP,Azamgarh,Y,Y,Y,Y,Y
713140,WB,Bardhaman,Y,Y,Y,Y,Y
212401,UP,Allahabad,Y,Y,Y,Y,Y
741155,WB,Nadia,Y,Y,Y,Y,Y
741160,WB,Nadia,Y,Y,Y,Y,Y
394116,GJ,Bharuch,Y,Y,Y,Y,Y
303304,RJ,Dausa,Y,Y,Y,Y,Y
241126,UP,Hardoi,Y,Y,N,Y,N
851134,BR,Begusarai,Y,Y,Y,Y,Y
414609,MH,Ahmed Nagar,Y,Y,Y,Y,Y
431118,MH,Aurangabad,Y,Y,N,Y,N
713302,WB,Bardhaman,Y,Y,Y,Y,Y
370205,GJ,Kachchh,Y,Y,Y,Y,Y
533445,AP,East Godavari,Y,Y,N,Y,N
770074,OR,Sundergarh,Y,Y,Y,Y,Y
209865,UP,Unnao,Y,Y,Y,Y,Y
522257,AP,Guntur,Y,Y,Y,Y,Y
522261,AP,Guntur,Y,Y,N,Y,N
721601,WB,East Midnapore,Y,Y,Y,Y,Y
802136,BR,Buxar,Y,Y,Y,Y,Y
508376,TS,Nalgonda,Y,Y,Y,Y,Y
208005,UP,Kanpur Nagar,Y,Y,Y,Y,Y
208012,UP,Kanpur Nagar,Y,Y,Y,Y,Y
517592,AP,Chittoor,Y,Y,Y,Y,Y
321022,RJ,Bharatpur,Y,Y,N,Y,N
505455,TS,Karim Nagar,Y,Y,Y,Y,Y
689572,KL,Alappuzha,Y,Y,Y,Y,Y
271602,UP,Gonda,Y,Y,Y,Y,Y
781032,AS,Kamrup,Y,Y,Y,Y,Y
174024,HP,Bilaspur (Hp),Y,Y,Y,Y,Y
207243,UP,Etah,Y,Y,Y,Y,Y
442107,MH,Wardha,Y,Y,Y,Y,Y
480888,MP,Seoni,Y,Y,N,Y,N
828304,JH,Dhanbad,Y,Y,Y,Y,Y
416220,MH,Kolhapur,Y,Y,Y,Y,Y
670332,KL,Kannur,Y,Y,Y,Y,Y
521340,AP,Krishna,Y,Y,Y,Y,Y
689613,KL,Pathanamthitta,Y,Y,Y,Y,Y
683550,KL,Ernakulam,Y,Y,Y,Y,Y
389160,GJ,Dahod,Y,Y,Y,Y,Y
583202,KA,Bellary,Y,Y,N,Y,N
263156,UK,Nainital,Y,Y,Y,Y,Y
532401,AP,Srikakulam,Y,Y,Y,Y,Y
605201,TN,Villupuram,Y,Y,Y,Y,Y
521235,AP,Krishna,Y,Y,N,Y,N
624208,TN,Dindigul,Y,Y,Y,Y,Y
700084,WB,South 24 Parganas,Y,Y,Y,Y,Y
572120,KA,Tumkur,Y,Y,N,Y,N
721253,WB,West Midnapore,Y,Y,N,Y,N
472001,MP,Tikamgarh,Y,Y,Y,Y,Y
621105,TN,Lalgudi,Y,Y,Y,Y,Y
636122,TN,Salem,Y,Y,Y,Y,Y
614622,TN,Pudukkottai,Y,Y,Y,Y,Y
614712,TN,Nagapattinam,Y,Y,Y,Y,Y
611112,TN,Kilvelur,Y,Y,Y,Y,Y
416211,MH,Kolhapur,Y,Y,N,Y,N
122209,HR,Delhi NCR,Y,Y,Y,Y,Y
176203,HP,Kangra,Y,Y,N,Y,N
503174,TS,Nizamabad,Y,Y,Y,Y,Y
712416,WB,Hooghly,Y,Y,Y,Y,Y
122232,HR,Delhi NCR,Y,Y,Y,Y,Y
143525,PB,Gurdaspur,Y,Y,Y,Y,Y
176313,HP,Chamba,Y,Y,N,Y,N
124021,HR,Rohtak,Y,Y,Y,Y,Y
133205,HR,Ambala,Y,Y,Y,Y,Y
332001,RJ,Sikar,Y,Y,Y,Y,Y
431511,MH,Parbhani,Y,Y,Y,Y,Y
335523,RJ,Hanumangarh,Y,Y,N,Y,N
506221,TS,Warangal,Y,Y,Y,Y,Y
689675,KL,PATHANAMTHITTA,Y,Y,Y,Y,Y
756036,OR,Baleswar,Y,Y,N,Y,N
689695,KL,KOLLAM ,Y,Y,Y,Y,Y
783339,AS,Dhubri,Y,Y,Y,Y,Y
516216,AP,Cuddapah,Y,Y,Y,Y,Y
743222,WB,North 24 Parganas,Y,Y,Y,Y,Y
689681,KL,Pathanamthitta,Y,Y,Y,Y,Y
249401,UK,Haridwar,Y,Y,Y,Y,Y
560104,KA,Bangalore,Y,Y,Y,Y,Y
313324,RJ,Rajsamand,Y,Y,Y,Y,Y
521255,AP,Machilipatnam,Y,Y,Y,Y,Y
754135,OR,Kendrapara,Y,Y,Y,Y,Y
423210,MH,Nashik,Y,Y,Y,Y,Y
462028,MP,Bhopal,Y,Y,Y,Y,Y
505514,TS,Karim Nagar,Y,Y,Y,Y,Y
441118,MH,Wardha,Y,Y,Y,Y,Y
231209,UP,Sonbhadra,Y,Y,Y,Y,Y
827002,JH,BOKARO,Y,Y,Y,Y,Y
209502,UP,Farrukhabad,Y,Y,Y,Y,Y
811317,BR,Jamui,Y,Y,Y,Y,Y
781005,AS,Kamrup,Y,Y,Y,Y,Y
759123,OR,Angul,Y,Y,Y,Y,Y
757039,OR,Mayurbhanj,Y,Y,N,Y,N
722148,WB,Bankura,Y,Y,N,Y,N
363030,GJ,Surendra Nagar,Y,Y,Y,Y,Y
416308,MH,Sangli,Y,Y,Y,Y,Y
415411,MH,Sangli,Y,Y,Y,Y,Y
562158,KA,BENGALURU,Y,Y,Y,Y,Y
522613,AP,Guntur,Y,Y,Y,Y,Y
572227,KA,Tumkur,Y,Y,Y,Y,Y
413213,MH,Solapur,Y,Y,Y,Y,Y
621801,TN,Ariyalur,Y,Y,Y,Y,Y
788025,AS,Cachar,Y,Y,Y,Y,Y
509235,TS,Mahabub Nagar,Y,Y,N,Y,N
532407,AP,Srikakulam,Y,Y,Y,Y,Y
581205,KA,Haveri,Y,Y,N,Y,N
415807,MH,Ratnagiri,Y,Y,Y,Y,Y
603111,TN,Kanchipuram,Y,Y,Y,Y,Y
345001,RJ,Jaisalmer,Y,Y,N,Y,N
490007,CG,Durg,Y,Y,Y,Y,Y
678102,KL,Palakkad,Y,Y,Y,Y,Y
516193,AP,Cuddapah,Y,Y,Y,Y,Y
625002,TN,Madurai,Y,Y,Y,Y,Y
626123,TN,Virudhunagar,Y,Y,Y,Y,Y
622103,TN,Pudukkottai,Y,Y,Y,Y,Y
627773,TN,Tirunelveli,Y,Y,Y,Y,Y
629002,TN,Kanyakumari,Y,Y,Y,Y,Y
501141,TS,K.V.Rangareddy,Y,Y,Y,Y,Y
582211,KA,Gadag,Y,Y,Y,Y,Y
134102,HR,Panchkula,Y,Y,Y,Y,Y
333035,RJ,Jhujhunu,Y,Y,Y,Y,Y
144208,PB,Hoshiarpur,Y,Y,Y,Y,Y
127025,HR,Bhiwani,Y,Y,N,Y,N
209725,UP,Kannauj,Y,Y,Y,Y,Y
825413,JH,Koderma,Y,Y,Y,Y,Y
508114,TS,Nalgonda,Y,Y,Y,Y,Y
328001,RJ,Dholpur,Y,Y,Y,Y,Y
756019,OR,Baleswar,Y,Y,Y,Y,Y
304005,RJ,Tonk,Y,Y,Y,Y,Y
462030,MP,Bhopal,Y,Y,Y,Y,Y
802119,BR,Buxar,Y,Y,Y,Y,Y
500107,TS,Hyderabad,Y,Y,Y,Y,Y
142034,PB,Ludhiana,Y,Y,Y,Y,Y
524222,AP,Nellore,Y,Y,Y,Y,Y
571116,KA,Mysore,Y,Y,Y,Y,Y
743426,WB,North 24 Parganas,Y,Y,N,Y,N
441501,MH,Nagpur,Y,Y,Y,Y,Y
700070,WB,South 24 Parganas,Y,Y,Y,Y,Y
202526,UP,Budaun,Y,Y,Y,Y,Y
271129,UP,Gonda,Y,Y,Y,Y,Y
722206,WB,Bankura,Y,Y,N,Y,N
225207,UP,Barabanki,Y,Y,Y,Y,Y
757032,OR,Mayurbhanj,Y,Y,Y,Y,Y
781378,AS,Nalbari,Y,Y,Y,Y,Y
609605,PU,Karaikal,Y,Y,Y,Y,Y
803123,BR,Nalanda,Y,Y,Y,Y,Y
560072,KA,Bangalore,Y,Y,Y,Y,Y
670333,KL,Kannur,Y,Y,Y,Y,Y
181152,JK,Jammu,Y,Y,Y,Y,Y
680020,KL,Thrissur,Y,Y,Y,Y,Y
523274,AP,Prakasam,Y,Y,Y,Y,Y
670671,KL,Kannur,Y,Y,Y,Y,Y
638462,TN,Erode,Y,Y,Y,Y,Y
210502,UP,Hamirpur,Y,Y,N,Y,N
768033,OR,Bargarh,Y,Y,N,Y,N
571189,KA,Mysore,Y,Y,Y,Y,Y
585367,KA,Gulbarga,Y,Y,N,Y,N
625513,TN,Theni,Y,Y,Y,Y,Y
227131,UP,Barabanki,Y,Y,Y,Y,Y
630314,TN,Karaikudi,Y,Y,Y,Y,Y
621210,TN,Tiruchirappalli,Y,Y,Y,Y,Y
502336,TS,Medak,Y,Y,Y,Y,Y
532291,AP,Srikakulam,Y,Y,N,Y,N
388470,GJ,Anand,Y,Y,Y,Y,Y
181123,JK,Jammu,Y,Y,Y,Y,Y
224182,UP,Faizabad,Y,Y,Y,Y,Y
231313,UP,Mirzapur,Y,Y,Y,Y,Y
460663,MP,Betul,Y,Y,Y,Y,Y
443001,MH,Buldhana,Y,Y,N,Y,N
822101,JH,Palamau,Y,Y,Y,Y,Y
400401,MH,Mumbai,Y,Y,Y,Y,Y
201020,UP,Noida,Y,Y,Y,Y,Y
229210,UP,RAEBARELI,Y,Y,Y,Y,Y
570016,KA,Mysore,Y,Y,Y,Y,Y
515122,AP,Ananthapur,Y,Y,Y,Y,Y
521157,AP,Machilipatnam,Y,Y,N,Y,N
431302,MH,Thane,Y,Y,Y,Y,Y
281202,UP,Mathura,Y,Y,Y,Y,Y
505532,TS,Karim Nagar,Y,Y,Y,Y,Y
743302,WB,South 24 Parganas,Y,Y,Y,Y,Y
690505,KL,Alappuzha,Y,Y,Y,Y,Y
209121,UP,Kanpur Dehat,Y,Y,Y,Y,Y
263637,UK,Almora,Y,Y,N,Y,N
683583,KL,Muvattupuzha,Y,Y,Y,Y,Y
828209,JH,Dhanbad,Y,Y,Y,Y,Y
827011,JH,Bokaro,Y,Y,Y,Y,Y
577521,KA,Chitradurga,Y,Y,Y,Y,Y
848503,BR,Samastipur,Y,Y,Y,Y,Y
754141,OR,Kendrapara,Y,Y,Y,Y,Y
828308,JH,Dhanbad,Y,Y,Y,Y,Y
786150,AS,Tinsukia,Y,Y,Y,Y,Y
577112,KA,Chickmagalur,Y,Y,N,Y,N
581112,KA,Haveri,Y,Y,Y,Y,Y
521110,AP,Krishna,Y,Y,Y,Y,Y
502305,TS,Medak,Y,Y,Y,Y,Y
670661,KL,Kannur,Y,Y,Y,Y,Y
209859,UP,Lucknow,Y,Y,Y,Y,Y
843318,BR,Sitamarhi,Y,Y,N,Y,N
643203,TN,Coonoor,Y,Y,Y,Y,Y
606908,TN,Tiruvannamalai,Y,Y,Y,Y,Y
531032,AP,Visakhapatnam,Y,Y,Y,Y,Y
737126,SK,South Sikkim,Y,Y,Y,Y,Y
767068,OR,Sonapur,Y,Y,Y,Y,Y
452009,MP,Indore,Y,Y,Y,Y,Y
581450,KA,Uttara Kannada,Y,Y,N,Y,N
682019,KL,Cochin,Y,Y,Y,Y,Y
491335,CG,Durg,Y,Y,Y,Y,Y
497001,CG,Surguja,Y,Y,Y,Y,Y
